Params 1,Params 2,Mean Distance VIO,Time 1,Time 2
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1274.4423664881833,74.69557070732117,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1319.065475183794,74.69557070732117,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1364.0407035881587,74.69557070732117,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",1409.3357954930848,74.69557070732117,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",1454.9217952127947,74.69557070732117,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",1500.7727052991775,74.69557070732117,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",1546.8651925723343,74.69557070732117,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",1593.1783034489874,74.69557070732117,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",1639.6932075995383,74.69557070732117,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",1686.3929684471757,74.69557070732117,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",1733.2623429571092,74.69557070732117,71.56058263778687
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",1780.2875891964911,74.69557070732117,71.68452501296997
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",1827.4563083199153,74.69557070732117,71.73348355293274
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",1874.757294620213,74.69557070732117,71.61810326576233
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1917.8208141639618,74.69557070732117,71.6045286655426
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1965.3334290298324,74.69557070732117,71.64060759544373
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",2012.9520174734334,74.69557070732117,71.45721745491028
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",2060.6688901260654,74.69557070732117,71.74890089035034
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2108.477052754135,74.69557070732117,71.54001832008362
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2156.3701263938337,74.69557070732117,71.60675835609436
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2204.3422880097387,74.69557070732117,71.65139746665955
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2252.388208911003,74.69557070732117,71.43869304656982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2300.503016672725,74.69557070732117,71.58654808998108
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2348.6822389966737,74.69557070732117,71.34104228019714
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2396.9217701553216,74.69557070732117,71.41507053375244
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2445.21782982764,74.69557070732117,71.3510148525238
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2493.566943841692,74.69557070732117,71.64769530296326
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2541.9659038313152,74.69557070732117,71.65785551071167
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",2590.411748486088,74.69557070732117,71.54274368286133
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",2638.9017394440248,74.69557070732117,71.66747426986694
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",49.634887145482104,74.7585232257843,75.10943222045898
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",99.26958101041483,74.7585232257843,74.66130995750427
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",148.9040805245316,74.7585232257843,75.17243218421936
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",198.53838572099684,74.7585232257843,75.07807469367981
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",248.17249661569633,74.7585232257843,75.07345795631409
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",297.80641312856795,74.7585232257843,75.39060854911804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",347.4401360026569,74.7585232257843,75.09299278259277
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",397.07366387066776,74.7585232257843,75.13408613204956
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",446.70699776283016,74.7585232257843,74.77558851242065
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",496.3401369369199,74.7585232257843,75.0159842967987
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",545.9730814164363,74.7585232257843,75.22454762458801
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1143.0383771574984,74.7585232257843,71.26460981369019
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1186.371416824491,74.7585232257843,71.3566746711731
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1230.1767695123635,74.7585232257843,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1274.4101388828228,74.7585232257843,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1319.0316115112487,74.7585232257843,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",1364.0052825809419,74.7585232257843,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",1409.2988977706577,74.7585232257843,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",1454.8834905152844,74.7585232257843,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",1500.733064022826,74.7585232257843,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",1546.8242812571177,74.7585232257843,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",1593.1361831408658,74.7585232257843,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",1639.6499341262029,74.7585232257843,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",1686.3485984757767,74.7585232257843,71.56058263778687
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",1733.2169259339578,74.7585232257843,71.68452501296997
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",1780.2411735535677,74.7585232257843,71.73348355293274
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",1827.4089375616406,74.7585232257843,71.61810326576233
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1870.3737654037002,74.7585232257843,71.6045286655426
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1917.7710716330932,74.7585232257843,71.64060759544373
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1965.282844556545,74.7585232257843,71.45721745491028
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",2012.9006220648748,74.7585232257843,71.74890089035034
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2060.6167179723298,74.7585232257843,71.54001832008362
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2108.4241329719225,74.7585232257843,71.60675835609436
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2156.3164871741633,74.7585232257843,71.65139746665955
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2204.2879513782436,74.7585232257843,71.43869304656982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2252.3332026418466,74.7585232257843,71.58654808998108
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2300.4473626132312,74.7585232257843,71.34104228019714
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2348.6259590624245,74.7585232257843,71.41507053375244
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2396.864880411723,74.7585232257843,71.3510148525238
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2445.1603526314575,74.7585232257843,71.64769530296326
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2493.508895561679,74.7585232257843,71.65785551071167
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",2541.9073011782207,74.7585232257843,71.54274368286133
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",2590.352606862505,74.7585232257843,71.66747426986694
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",49.63469386667946,75.10943222045898,74.66130995750427
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",99.26919338427554,75.10943222045898,75.17243218421936
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",148.90349858595258,75.10943222045898,75.07807469367981
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",198.5376094875962,75.10943222045898,75.07345795631409
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",248.17152600914488,75.10943222045898,75.39060854911804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",297.80524889363926,75.10943222045898,75.09299278259277
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",347.4387767737925,75.10943222045898,75.13408613204956
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",397.07211067983206,75.10943222045898,74.77558851242065
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",446.7052498695293,75.10943222045898,75.0159842967987
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",496.3381943663834,75.10943222045898,75.22454762458801
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1100.2018896004051,75.10943222045898,71.26460981369019
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1143.011588696546,75.10943222045898,71.3566746711731
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1186.3427349348979,75.10943222045898,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1230.1462816762582,75.10943222045898,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1274.3779311115395,75.10943222045898,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",1318.9977654751854,75.10943222045898,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",1363.9698822608618,75.10943222045898,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",1409.2620166774802,75.10943222045898,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",1454.8452029401942,75.10943222045898,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",1500.6934404228095,75.10943222045898,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",1546.783386624443,75.10943222045898,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",1593.0940771186777,75.10943222045898,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",1639.6066770562163,75.10943222045898,71.56058263778687
